time,seconds_elapsed,y,z,x,longitude,latitude
1.72E+18,92.64236719,2.983749866,9.123749733,-0.026249999,90.35937,23.72586
1.72E+18,92.65262085,2.869999886,9.65874958,-0.141249999,90.35937,23.72586
1.72E+18,92.662875,2.602499962,10.92000008,-0.256249994,90.35937,23.72586
1.72E+18,92.67312915,2.487499952,11.60750008,-0.293749988,90.35937,23.72586
1.72E+18,92.68338281,2.411249876,12.37125015,-0.256249994,90.35937,23.72586
1.72E+18,92.69363696,2.258749962,12.90625,-0.256249994,90.35937,23.72586
1.72E+18,92.70389111,2.067499876,13.36499977,-0.332499981,90.35937,23.72586
1.72E+18,92.7141438,1.952499986,13.55624962,-0.44749999,90.35937,23.72586
1.72E+18,92.72439795,1.952499986,13.44124985,-0.599999964,90.35937,23.72586
1.72E+18,92.7346521,2.067499876,13.09749985,-0.867500007,90.35937,23.72586
1.72E+18,92.74490601,2.487499952,12.33374977,-0.867500007,90.35937,23.72586
1.72E+18,92.75515991,2.869999886,11.45499992,-1.13499999,90.35937,23.72586
1.72E+18,92.76541406,3.061249971,11.11124992,-1.439999938,90.35937,23.72586
1.72E+18,92.77566821,2.907500029,10.23250008,-0.982499957,90.35937,23.72586
1.72E+18,92.78592188,2.678750038,9.887499809,-0.103749998,90.35937,23.72586
1.72E+18,92.79617603,2.372499943,10.34624958,0.661249995,90.35937,23.72586
1.72E+18,92.80643018,1.569999933,13.36499977,0.928749979,90.35937,23.72586
1.72E+18,92.81668384,1.112499952,14.93249989,0.852499962,90.35937,23.72586
1.72E+18,92.82693701,0.729999959,16.27000046,0.737500012,90.35937,23.72586
1.72E+18,92.83719092,0.347499996,16.99499893,0.584999979,90.35937,23.72586
1.72E+18,92.84744507,0.00375,15.65749931,0.584999979,90.35937,23.72586
1.72E+18,92.85769897,0.194999993,13.47999954,0.546249986,90.35937,23.72586
1.72E+18,92.86795313,0.767499983,11.41624928,0.546249986,90.35937,23.72586
1.72E+18,92.87820703,1.188750029,8.588749886,0.928749979,90.35937,23.72586
1.72E+18,92.88846094,1.264999986,7.862499714,1.272499919,90.35937,23.72586
1.72E+18,92.89871509,1.226249933,7.786249638,1.539999962,90.35937,23.72586
1.72E+18,92.90896899,1.264999986,8.894999504,1.654999971,90.35937,23.72586
1.72E+18,92.9192229,1.034999967,9.734999657,1.387499928,90.35937,23.72586
1.72E+18,92.92947705,0.806249976,10.42249966,0.966250002,90.35937,23.72586
1.72E+18,92.93972998,0.462499976,10.99625015,0.584999979,90.35937,23.72586
1.72E+18,92.94998389,0.118749999,11.07250023,-0.141249999,90.35937,23.72586
1.72E+18,92.96023804,0.0425,10.53749943,-0.44749999,90.35937,23.72586
1.72E+18,92.97049194,0.15625,9.65874958,-0.638749957,90.35937,23.72586
1.72E+18,92.98074609,0.423749983,7.977499962,-0.561249971,90.35937,23.72586
1.72E+18,92.991,0.61500001,7.25124979,-0.371250004,90.35937,23.72586
1.72E+18,93.00125391,0.882499993,6.677499771,-0.217500001,90.36318,23.72801
1.72E+18,93.01150806,1.073750019,6.21999979,-0.141249999,90.36318,23.72801
1.72E+18,93.02176196,1.647499919,5.378749847,-0.332499981,90.36318,23.72801
1.72E+18,93.03201611,1.837499976,5.226249695,-0.599999964,90.36318,23.72801
1.72E+18,93.04226904,1.876249909,5.111249924,-0.982499957,90.36318,23.72801
1.72E+18,93.05252295,1.914999962,5.493750095,-1.517499924,90.36318,23.72801
1.72E+18,93.06277686,1.914999962,5.87624979,-1.669999957,90.36318,23.72801
1.72E+18,93.07303101,2.028749943,6.411249638,-1.784999967,90.36318,23.72801
1.72E+18,93.08328516,2.220000029,6.831249714,-1.707499981,90.36318,23.72801
1.72E+18,93.09353906,2.448750019,7.747499943,-1.707499981,90.36318,23.72801
1.72E+18,93.10379297,2.563750029,8.01499939,-1.59375,90.36318,23.72801
1.72E+18,93.11404712,2.563750029,8.092499733,-1.439999938,90.36318,23.72801
1.72E+18,93.12430103,2.602499962,8.206250191,-0.828749955,90.36318,23.72801
1.72E+18,93.13455493,2.448750019,8.512499809,-0.523750007,90.36318,23.72801
1.72E+18,93.14480908,2.296249866,9.276249886,-0.371250004,90.36318,23.72801
1.72E+18,93.15506177,2.143749952,10.34624958,-0.141249999,90.36318,23.72801
1.72E+18,93.16531592,1.991249919,12.90625,0.126249999,90.36318,23.72801
1.72E+18,93.17557007,1.837499976,13.89999962,0.126249999,90.36318,23.72801
1.72E+18,93.18582397,1.684999943,14.58749962,0.049999997,90.36318,23.72801
1.72E+18,93.19607788,1.456249952,14.09124947,0.163749993,90.36318,23.72801
1.72E+18,93.20633203,1.608749986,12.98374939,0.546249986,90.36318,23.72801
1.72E+18,93.21658618,1.876249909,12.06624985,0.737500012,90.36318,23.72801
1.72E+18,93.22683984,2.220000029,11.03374958,0.928749979,90.36318,23.72801
1.72E+18,93.23709399,2.182499886,10.72875023,1.120000005,90.36318,23.72801
1.72E+18,93.24734814,2.182499886,10.80499935,0.928749979,90.36318,23.72801
1.72E+18,93.25760181,2.067499876,11.45499992,0.508749962,90.36318,23.72801
1.72E+18,93.26785498,1.723749995,12.02750015,0.049999997,90.36318,23.72801
1.72E+18,93.27810913,1.799999952,11.91374969,-0.064999998,90.36318,23.72801
1.72E+18,93.28836279,1.837499976,11.45499992,-0.103749998,90.36318,23.72801
1.72E+18,93.29861694,1.647499919,10.23250008,0.126249999,90.36318,23.72801
1.72E+18,93.30887109,1.456249952,9.811249733,0.508749962,90.36318,23.72801
1.72E+18,93.319125,1.073750019,9.887499809,1.004999995,90.36318,23.72801
1.72E+18,93.32937891,0.806249976,10.38500023,1.311249971,90.36318,23.72801
1.72E+18,93.33963306,0.423749983,12.44874954,1.654999971,90.36318,23.72801
1.72E+18,93.34988721,0.079999998,13.67124939,1.348749995,90.36318,23.72801
1.72E+18,93.36014087,-0.1875,14.62624931,0.928749979,90.36318,23.72801
1.72E+18,93.37039404,-1.105000019,14.89374924,0.354999989,90.36318,23.72801
1.72E+18,93.38064795,-1.181249976,13.70874977,0.317499995,90.36318,23.72801
1.72E+18,93.39090186,-0.913749993,11.95125008,0.622500002,90.36318,23.72801
1.72E+18,93.40115601,-0.41624999,10.2699995,1.043749928,90.36318,23.72801
1.72E+18,93.41141016,0.423749983,8.092499733,2.494999886,90.36318,23.72801
1.72E+18,93.42166382,0.691249967,7.786249638,2.953749895,90.36318,23.72801
1.72E+18,93.43191797,0.882499993,7.710000038,3.221249819,90.36318,23.72801
1.72E+18,93.44217212,0.997500002,8.244999886,2.571249962,90.36318,23.72801
1.72E+18,93.45242603,0.729999959,8.779999733,1.883749962,90.36318,23.72801
1.72E+18,93.46267993,0.423749983,9.238749504,1.157500029,90.36318,23.72801
1.72E+18,93.47293408,0.232500002,9.506249428,0.661249995,90.36318,23.72801
1.72E+18,93.48318701,0.118749999,9.238749504,-0.217500001,90.36318,23.72801
1.72E+18,93.49344092,0.232500002,8.894999504,-0.141249999,90.36318,23.72801
1.72E+18,93.50369507,0.386249989,8.473750114,-0.064999998,90.36318,23.72801
1.72E+18,93.51394897,0.767499983,7.557499886,0.431249976,90.36318,23.72801
1.72E+18,93.52420288,1.112499952,7.212499619,0.737500012,90.36318,23.72801
1.72E+18,93.53445703,1.226249933,7.022500038,0.928749979,90.36318,23.72801
1.72E+18,93.54471094,1.341249943,6.868749619,1.004999995,90.36318,23.72801
1.72E+18,93.55496509,1.30250001,6.792500019,0.813749969,90.36318,23.72801
1.72E+18,93.56521899,1.30250001,6.677499771,0.622500002,90.36318,23.72801
1.72E+18,93.57547314,1.379999995,6.754999638,0.622500002,90.36318,23.72801
1.72E+18,93.58572705,1.493749976,7.174999714,0.317499995,90.36318,23.72801
1.72E+18,93.59597998,1.532499909,7.518749714,0.317499995,90.36318,23.72801
1.72E+18,93.60623389,1.569999933,7.93874979,0.469999999,90.36318,23.72801
1.72E+18,93.61648804,2.182499886,8.282500267,0.737500012,90.36318,23.72801
1.72E+18,93.62674194,2.448750019,8.321249962,0.928749979,90.36318,23.72801
1.72E+18,93.63699585,2.716249943,8.436249733,1.043749928,90.36318,23.72801
1.72E+18,93.64725,2.869999886,8.321249962,1.157500029,90.36318,23.72801
1.72E+18,93.65750391,2.983749866,8.359999657,1.348749995,90.36318,23.72801
1.72E+18,93.66775806,3.022500038,8.436249733,1.157500029,90.36318,23.72801
1.72E+18,93.67801196,2.869999886,8.664999962,0.966250002,90.36318,23.72801
1.72E+18,93.68826611,2.487499952,9.697500229,0.317499995,90.36318,23.72801
1.72E+18,93.6985188,2.335000038,10.53749943,0.087499999,90.36318,23.72801
1.72E+18,93.70877295,2.182499886,11.22499943,-0.064999998,90.36318,23.72801
1.72E+18,93.7190271,2.220000029,11.91374969,-0.064999998,90.36318,23.72801
1.72E+18,93.72928101,2.411249876,12.37125015,0.087499999,90.36318,23.72801
1.72E+18,93.73953491,2.335000038,12.48624992,0.317499995,90.36318,23.72801
1.72E+18,93.74978906,2.258749962,12.40999985,0.546249986,90.36318,23.72801
1.72E+18,93.76004297,2.335000038,12.67749977,0.813749969,90.36318,23.72801
1.72E+18,93.77029688,2.258749962,12.75374985,0.622500002,90.36318,23.72801
1.72E+18,93.78055103,2.143749952,12.75374985,0.393749982,90.36318,23.72801
1.72E+18,93.79080518,1.837499976,12.82999992,-0.026249999,90.36318,23.72801
1.72E+18,93.80105884,1.569999933,12.86874962,-1.173749924,90.36318,23.72801
1.72E+18,93.81131201,1.723749995,12.25749969,-1.59375,90.36318,23.72801
1.72E+18,93.82156616,1.952499986,11.60750008,-1.861249924,90.36318,23.72801
1.72E+18,93.83181982,2.296249866,10.65250015,-1.402499914,90.36318,23.72801
1.72E+18,93.84207397,2.526249886,9.965000153,-0.484999985,90.36318,23.72801
1.72E+18,93.85232813,2.869999886,9.849999428,0.508749962,90.36318,23.72801
1.72E+18,93.86258179,2.869999886,10.23250008,1.157500029,90.36318,23.72801
1.72E+18,93.87283594,2.411249876,11.91374969,1.424999952,90.36318,23.72801
1.72E+18,93.88309009,1.991249919,12.90625,1.120000005,90.36318,23.72801
1.72E+18,93.89334375,1.569999933,13.51874924,0.776250005,90.36318,23.72801
1.72E+18,93.9035979,0.844999969,14.05375004,0.087499999,90.36318,23.72801
1.72E+18,93.91385205,0.61500001,14.05375004,-0.256249994,90.36318,23.72801
1.72E+18,93.92410498,0.61500001,13.44124985,-0.44749999,90.36318,23.72801
1.72E+18,93.93435889,0.806249976,10.80499935,-0.638749957,90.36318,23.72801
1.72E+18,93.94461304,0.844999969,9.697500229,-0.599999964,90.36318,23.72801
1.72E+18,93.95486719,0.806249976,9.123749733,-0.371250004,90.36318,23.72801
1.72E+18,93.96512085,0.653750002,8.817500114,-0.179999992,90.36318,23.72801
1.72E+18,93.975375,0.691249967,8.856249809,0.508749962,90.36318,23.72801
1.72E+18,93.98562915,0.691249967,9.162499428,0.698749959,90.36318,23.72801
1.72E+18,93.99588281,0.577499986,9.352499962,0.813749969,90.36318,23.72801
1.72E+18,94.00613696,0.232500002,9.31499958,0.584999979,90.36326,23.73499659
1.72E+18,94.01639111,0.232500002,9.391249657,0.202500001,90.36326,23.73499659
1.72E+18,94.02664404,0.0425,9.429999352,-0.293749988,90.36326,23.73499659
1.72E+18,94.03689795,-0.072499998,9.276249886,-0.752499998,90.36326,23.73499659
1.72E+18,94.0471521,-0.224999994,8.856249809,-0.90625,90.36326,23.73499659
1.72E+18,94.05740601,-0.035,8.244999886,-0.828749955,90.36326,23.73499659
1.72E+18,94.06765991,0.194999993,7.366250038,-0.676249981,90.36326,23.73499659
1.72E+18,94.07791406,0.844999969,6.639999866,-0.561249971,90.36326,23.73499659
1.72E+18,94.08816797,1.073750019,6.333749771,-0.484999985,90.36326,23.73499659
1.72E+18,94.09842188,1.226249933,6.143749714,-0.408749998,90.36326,23.73499659
1.72E+18,94.10867603,1.493749976,5.952499866,-0.293749988,90.36326,23.73499659
1.72E+18,94.11892993,1.723749995,6.257499695,-0.676249981,90.36326,23.73499659
1.72E+18,94.12918384,1.799999952,6.524999619,-0.714999974,90.36326,23.73499659
1.72E+18,94.13943701,1.952499986,6.716249943,-0.90625,90.36326,23.73499659
1.72E+18,94.14969092,1.952499986,7.480000019,-1.326249957,90.36326,23.73499659
1.72E+18,94.15994507,1.952499986,8.053750038,-1.326249957,90.36326,23.73499659
1.72E+18,94.17019897,1.991249919,8.397500038,-1.019999981,90.36326,23.73499659
1.72E+18,94.18045288,2.182499886,8.473750114,-0.638749957,90.36326,23.73499659
1.72E+18,94.19070703,2.411249876,8.397500038,-0.026249999,90.36326,23.73499659
1.72E+18,94.20096094,2.411249876,8.62749958,0.278750002,90.36326,23.73499659
1.72E+18,94.21121509,2.296249866,9.276249886,0.469999999,90.36326,23.73499659
1.72E+18,94.22146899,2.105000019,10.9574995,0.776250005,90.36326,23.73499659
1.72E+18,94.2317229,1.991249919,11.72249985,0.698749959,90.36326,23.73499659
1.72E+18,94.24197705,1.991249919,12.18124962,0.584999979,90.36326,23.73499659
1.72E+18,94.25222998,1.876249909,12.67749977,0.049999997,90.36326,23.73499659
1.72E+18,94.26248413,1.456249952,12.40999985,-0.293749988,90.36326,23.73499659
1.72E+18,94.27273804,1.493749976,11.95125008,-0.256249994,90.36326,23.73499659
1.72E+18,94.28299194,1.532499909,11.60750008,-0.217500001,90.36326,23.73499659
1.72E+18,94.29324609,1.456249952,11.49249935,0.317499995,90.36326,23.73499659
1.72E+18,94.3035,1.379999995,11.34000015,0.393749982,90.36326,23.73499659
1.72E+18,94.31375391,1.226249933,11.34000015,0.393749982,90.36326,23.73499659
1.72E+18,94.32400806,0.997500002,11.91374969,0.087499999,90.36326,23.73499659
1.72E+18,94.33426196,1.073750019,12.18124962,-0.179999992,90.36326,23.73499659
1.72E+18,94.34451587,1.149999976,12.02750015,-0.256249994,90.36326,23.73499659
1.72E+18,94.35476904,1.30250001,11.56874943,-0.256249994,90.36326,23.73499659
1.72E+18,94.36502319,1.799999952,9.773749352,0.163749993,90.36326,23.73499659
1.72E+18,94.37527686,2.143749952,8.550000191,0.622500002,90.36326,23.73499659
1.72E+18,94.38553101,2.411249876,7.59499979,1.157500029,90.36326,23.73499659
1.72E+18,94.39578516,2.182499886,7.671249866,2.303750038,90.36326,23.73499659
1.72E+18,94.40603882,1.799999952,8.97124958,2.724999905,90.36326,23.73499659
1.72E+18,94.41629297,1.188750029,10.68999958,2.953749895,90.36326,23.73499659
1.72E+18,94.42654712,0.577499986,12.33374977,2.533750057,90.36326,23.73499659
1.72E+18,94.43680078,-0.798749983,15.65749931,0.928749979,90.36326,23.73499659
1.72E+18,94.44705493,-1.448750019,16.23124886,0.584999979,90.36326,23.73499659
1.72E+18,94.45730908,-1.67750001,15.96374989,0.354999989,90.36326,23.73499659
1.72E+18,94.46756201,-1.066249967,12.90625,0.584999979,90.36326,23.73499659
1.72E+18,94.47781592,-0.64625001,10.99625015,0.813749969,90.36326,23.73499659
1.72E+18,94.48807007,-0.378749996,9.734999657,1.157500029,90.36326,23.73499659
1.72E+18,94.49832397,-0.224999994,9.047499657,1.463750005,90.36326,23.73499659
1.72E+18,94.50857788,0.15625,9.429999352,1.731249928,90.36326,23.73499659
1.72E+18,94.51883203,0.194999993,10.04125023,1.501249909,90.36326,23.73499659
1.72E+18,94.52908618,0.079999998,10.42249966,1.004999995,90.36326,23.73499659
1.72E+18,94.53933984,-0.1875,10.30875015,0.202500001,90.36326,23.73499659
1.72E+18,94.54959399,-0.340000004,9.926249504,-0.064999998,90.36326,23.73499659
1.72E+18,94.55984814,-0.224999994,9.467499733,-0.064999998,90.36326,23.73499659
1.72E+18,94.57010181,-0.072499998,8.244999886,0.01125,90.36326,23.73499659
1.72E+18,94.58035498,0.5,7.747499943,0.278750002,90.36326,23.73499659
1.72E+18,94.59060913,0.844999969,7.212499619,0.622500002,90.36326,23.73499659
1.72E+18,94.60086304,1.188750029,6.754999638,0.928749979,90.36326,23.73499659
1.72E+18,94.61111694,1.647499919,6.066249847,1.120000005,90.36326,23.73499659
1.72E+18,94.62137109,1.684999943,6.066249847,1.157500029,90.36326,23.73499659
1.72E+18,94.631625,1.723749995,6.296249866,1.081249952,90.36326,23.73499659
1.72E+18,94.64187891,1.417500019,7.059999943,0.622500002,90.36326,23.73499659
1.72E+18,94.65213306,1.30250001,7.557499886,0.317499995,90.36326,23.73499659
1.72E+18,94.66238696,1.188750029,8.053750038,0.049999997,90.36326,23.73499659
1.72E+18,94.67264087,1.112499952,8.397500038,-0.141249999,90.36326,23.73499659
1.72E+18,94.68289404,1.264999986,8.741250038,-0.332499981,90.36326,23.73499659
1.72E+18,94.69314795,1.379999995,8.550000191,-0.256249994,90.36326,23.73499659
1.72E+18,94.7034021,1.532499909,8.321249962,-0.064999998,90.36326,23.73499659
1.72E+18,94.71365601,2.067499876,8.053750038,0.852499962,90.36326,23.73499659
1.72E+18,94.72390991,2.296249866,8.244999886,1.157500029,90.36326,23.73499659
1.72E+18,94.73416406,2.487499952,8.359999657,1.387499928,90.36326,23.73499659
1.72E+18,94.74441797,2.563750029,8.588749886,1.387499928,90.36326,23.73499659
1.72E+18,94.75467212,2.258749962,9.65874958,0.928749979,90.36326,23.73499659
1.72E+18,94.76492603,1.991249919,10.49874973,0.698749959,90.36326,23.73499659
1.72E+18,94.77517993,1.723749995,11.22499943,0.431249976,90.36326,23.73499659
1.72E+18,94.78543408,1.379999995,12.63875008,-0.217500001,90.36326,23.73499659
1.72E+18,94.79568701,1.341249943,13.21249962,-0.103749998,90.36326,23.73499659
1.72E+18,94.80594116,1.341249943,13.51874924,0.126249999,90.36326,23.73499659
1.72E+18,94.81619482,1.532499909,13.32749939,0.584999979,90.36326,23.73499659
1.72E+18,94.82644897,1.837499976,12.52499962,0.852499962,90.36326,23.73499659
1.72E+18,94.83670313,1.837499976,12.10374928,0.698749959,90.36326,23.73499659
1.72E+18,94.84695703,1.876249909,11.75999928,0.317499995,90.36326,23.73499659
1.72E+18,94.85721094,2.143749952,10.76624966,-0.484999985,90.36326,23.73499659
1.72E+18,94.86746509,2.296249866,10.46124935,-0.599999964,90.36326,23.73499659
1.72E+18,94.87771899,2.372499943,10.04125023,-0.599999964,90.36326,23.73499659
1.72E+18,94.8879729,2.372499943,9.65874958,-0.332499981,90.36326,23.73499659
1.72E+18,94.89822705,2.105000019,10.04125023,0.813749969,90.36326,23.73499659
1.72E+18,94.90848022,1.876249909,11.07250023,1.311249971,90.36326,23.73499659
1.72E+18,94.91873389,1.608749986,12.60124969,1.501249909,90.36326,23.73499659
1.72E+18,94.92898804,0.882499993,14.77874947,0.852499962,90.36326,23.73499659
1.72E+18,94.93924219,0.5,15.16125011,0.278750002,90.36326,23.73499659
1.72E+18,94.94949585,0.194999993,14.85499954,-0.103749998,90.36326,23.73499659
1.72E+18,94.95975,0.310000002,12.86874962,-0.371250004,90.36326,23.73499659
1.72E+18,94.97000415,0.653750002,11.45499992,-0.256249994,90.36326,23.73499659
1.72E+18,94.98025781,0.997500002,10.30875015,-0.064999998,90.36326,23.73499659
1.72E+18,94.99051196,1.226249933,9.31499958,0.393749982,90.36326,23.73499659
1.72E+18,95.00076611,1.341249943,8.168749809,1.043749928,90.37432,23.73741
1.72E+18,95.0110188,1.379999995,8.473750114,1.157500029,90.37432,23.73741
1.72E+18,95.02127295,1.188750029,8.97124958,1.043749928,90.37432,23.73741
1.72E+18,95.0315271,0.653750002,10.00249958,0.317499995,90.37432,23.73741
1.72E+18,95.04178101,0.27124998,10.38500023,-0.103749998,90.37432,23.73741
1.72E+18,95.05203491,-0.035,10.49874973,-0.523750007,90.37432,23.73741
1.72E+18,95.06228906,-0.263749987,10.49874973,-0.752499998,90.37432,23.73741
1.72E+18,95.07254321,0.079999998,9.811249733,-0.714999974,90.37432,23.73741
1.72E+18,95.08279688,0.310000002,9.276249886,-0.523750007,90.37432,23.73741
1.72E+18,95.09305103,0.423749983,8.664999962,-0.217500001,90.37432,23.73741
1.72E+18,95.10330518,0.806249976,7.862499714,0.241249993,90.37432,23.73741
1.72E+18,95.11355884,0.921249986,7.786249638,0.317499995,90.37432,23.73741
1.72E+18,95.12381201,0.997500002,7.786249638,-0.026249999,90.37432,23.73741
1.72E+18,95.13406616,1.034999967,7.786249638,-0.103749998,90.37432,23.73741
1.72E+18,95.14432007,1.034999967,7.901249886,-0.44749999,90.37432,23.73741
1.72E+18,95.15457397,1.034999967,7.824999809,-0.638749957,90.37432,23.73741
1.72E+18,95.16482813,1.226249933,7.710000038,-0.676249981,90.37432,23.73741
1.72E+18,95.17508203,1.647499919,7.747499943,-0.714999974,90.37432,23.73741
1.72E+18,95.18533594,1.914999962,7.862499714,-0.44749999,90.37432,23.73741
1.72E+18,95.19559009,2.296249866,7.862499714,-0.408749998,90.37432,23.73741
1.72E+18,95.20584399,2.602499962,7.824999809,-0.293749988,90.37432,23.73741
1.72E+18,95.2160979,3.022500038,7.442499638,-0.408749998,90.37432,23.73741
1.72E+18,95.22635205,2.983749866,7.366250038,-0.332499981,90.37432,23.73741
1.72E+18,95.23660498,2.946249962,7.59499979,-0.103749998,90.37432,23.73741
1.72E+18,95.24685889,2.563750029,9.238749504,0.202500001,90.37432,23.73741
1.72E+18,95.25711304,2.143749952,10.42249966,0.126249999,90.37432,23.73741
1.72E+18,95.26736694,1.761250019,11.56874943,-0.217500001,90.37432,23.73741
1.72E+18,95.27762109,1.417500019,13.21249962,-0.828749955,90.37432,23.73741
1.72E+18,95.287875,1.034999967,13.28874969,-0.828749955,90.37432,23.73741
1.72E+18,95.29812891,1.188750029,12.90625,-0.714999974,90.37432,23.73741
1.72E+18,95.30838306,1.493749976,12.29500008,-0.256249994,90.37432,23.73741
1.72E+18,95.31863696,2.028749943,10.84375,0.393749982,90.37432,23.73741
1.72E+18,95.32889111,2.105000019,10.30875015,0.698749959,90.37432,23.73741
1.72E+18,95.33914404,2.182499886,10.00249958,0.852499962,90.37432,23.73741
1.72E+18,95.34939795,1.991249919,10.00249958,0.354999989,90.37432,23.73741
1.72E+18,95.35965186,1.608749986,10.00249958,0.202500001,90.37432,23.73741
1.72E+18,95.36990601,1.30250001,10.2699995,-0.141249999,90.37432,23.73741
1.72E+18,95.38016016,1.034999967,10.80499935,-0.256249994,90.37432,23.73741
1.72E+18,95.39041406,1.341249943,11.98999977,-0.179999992,90.37432,23.73741
1.72E+18,95.40066797,1.647499919,11.91374969,-0.141249999,90.37432,23.73741
1.72E+18,95.41092212,1.914999962,11.26375008,-0.141249999,90.37432,23.73741
1.72E+18,95.42117603,2.028749943,8.856249809,0.278750002,90.37432,23.73741
1.72E+18,95.43142993,1.952499986,7.824999809,0.776250005,90.37432,23.73741
1.72E+18,95.44168408,1.837499976,6.944999695,1.233749986,90.37432,23.73741
1.72E+18,95.45193701,1.532499909,7.25124979,1.348749995,90.37432,23.73741
1.72E+18,95.46219092,0.61500001,10.80499935,1.846249938,90.37432,23.73741
1.72E+18,95.47244507,0.079999998,12.98374939,1.539999962,90.37432,23.73741
1.72E+18,95.48269897,-0.41624999,14.93249989,0.813749969,90.37432,23.73741
1.72E+18,95.49295288,-1.5625,16.7662487,-0.523750007,90.37432,23.73741
1.72E+18,95.50320703,-1.638749957,15.92499924,-0.752499998,90.37432,23.73741
1.72E+18,95.51346118,-1.294999957,14.31999969,-0.943749964,90.37432,23.73741
1.72E+18,95.52371484,-0.683749974,12.37125015,-0.638749957,90.37432,23.73741
1.72E+18,95.53396899,0.194999993,9.31499958,0.202500001,90.37432,23.73741
1.72E+18,95.54422314,0.386249989,8.244999886,0.622500002,90.37432,23.73741
1.72E+18,95.55447681,0.462499976,7.671249866,0.813749969,90.37432,23.73741
1.72E+18,95.56472998,0.882499993,7.747499943,0.737500012,90.37432,23.73741
1.72E+18,95.57498413,0.882499993,8.168749809,0.622500002,90.37432,23.73741
1.72E+18,95.58523779,0.767499983,8.436249733,0.584999979,90.37432,23.73741
1.72E+18,95.59549194,0.729999959,8.473750114,0.354999989,90.37432,23.73741
1.72E+18,95.60574609,0.577499986,8.664999962,-0.064999998,90.37432,23.73741
1.72E+18,95.61600024,0.462499976,8.856249809,-0.217500001,90.37432,23.73741
1.72E+18,95.62625391,0.462499976,8.894999504,-0.179999992,90.37432,23.73741
1.72E+18,95.63650806,0.729999959,8.436249733,0.049999997,90.37432,23.73741
1.72E+18,95.64676221,0.882499993,8.053750038,0.163749993,90.37432,23.73741
1.72E+18,95.65701587,1.073750019,7.671249866,0.354999989,90.37432,23.73741
1.72E+18,95.66726904,1.264999986,7.366250038,0.661249995,90.37432,23.73741
1.72E+18,95.67752319,1.379999995,7.403749943,0.546249986,90.37432,23.73741
1.72E+18,95.68777686,1.456249952,7.403749943,0.393749982,90.37432,23.73741
1.72E+18,95.69803101,1.456249952,7.442499638,0.126249999,90.37432,23.73741
1.72E+18,95.70828516,1.379999995,7.786249638,-0.256249994,90.37432,23.73741
1.72E+18,95.71853882,1.379999995,8.130000114,-0.293749988,90.37432,23.73741
1.72E+18,95.72879297,1.417500019,8.473750114,-0.332499981,90.37432,23.73741
1.72E+18,95.73904712,1.799999952,8.894999504,0.202500001,90.37432,23.73741
1.72E+18,95.74930103,1.914999962,9.276249886,0.622500002,90.37432,23.73741
1.72E+18,95.75955493,2.143749952,9.352499962,1.196249962,90.37432,23.73741
1.72E+18,95.76980908,2.335000038,9.619999886,1.501249909,90.37432,23.73741
1.72E+18,95.78006201,2.602499962,10.00249958,1.654999971,90.37432,23.73741
1.72E+18,95.79031592,2.602499962,10.19374943,1.463750005,90.37432,23.73741
1.72E+18,95.80057007,2.411249876,10.15499973,1.081249952,90.37432,23.73741
1.72E+18,95.81082397,2.182499886,10.15499973,0.278750002,90.37432,23.73741
1.72E+18,95.82107788,2.028749943,10.38500023,-0.026249999,90.37432,23.73741
1.72E+18,95.83133203,1.991249919,10.68999958,-0.293749988,90.37432,23.73741
1.72E+18,95.84158594,1.914999962,10.88124943,-0.638749957,90.37432,23.73741
1.72E+18,95.85184009,1.914999962,11.26375008,-0.561249971,90.37432,23.73741
1.72E+18,95.86209399,1.876249909,11.37874985,-0.523750007,90.37432,23.73741
1.72E+18,95.87234814,1.837499976,11.53125,-0.332499981,90.37432,23.73741
1.72E+18,95.88260205,1.799999952,12.10374928,-0.256249994,90.37432,23.73741
1.72E+18,95.89285498,1.647499919,12.33374977,-0.371250004,90.37432,23.73741
1.72E+18,95.90310889,1.493749976,12.48624992,-0.561249971,90.37432,23.73741
1.72E+18,95.91336304,1.226249933,12.52499962,-0.676249981,90.37432,23.73741
1.72E+18,95.92361694,1.149999976,12.48624992,-0.982499957,90.37432,23.73741
1.72E+18,95.93387109,1.226249933,12.18124962,-1.096249938,90.37432,23.73741
1.72E+18,95.944125,1.532499909,11.41624928,-1.25,90.37432,23.73741
1.72E+18,95.95437891,2.028749943,10.2699995,-1.784999967,90.37432,23.73741
1.72E+18,95.96463306,2.028749943,9.849999428,-1.9375,90.37432,23.73741
1.72E+18,95.97488696,1.761250019,9.582499504,-1.47874999,90.37432,23.73741
1.72E+18,95.98514111,1.569999933,9.65874958,-0.179999992,90.37432,23.73741
1.72E+18,95.9953938,1.647499919,10.11749935,0.01125,90.37432,23.73741
1.72E+18,96.00564795,1.684999943,10.68999958,0.163749993,90.37802,23.72294
1.72E+18,96.0159021,1.608749986,11.53125,0.278750002,90.37802,23.72294
1.72E+18,96.02615601,1.034999967,12.63875008,0.049999997,90.37802,23.72294
1.72E+18,96.03640991,0.806249976,12.94499969,-0.408749998,90.37802,23.72294
1.72E+18,96.04666406,0.5,12.79249954,-0.714999974,90.37802,23.72294
1.72E+18,96.05691797,0.310000002,11.34000015,-0.90625,90.37802,23.72294
1.72E+18,96.06717188,0.310000002,10.65250015,-0.90625,90.37802,23.72294
